"amount","created_at","id","state","user_id","is_russia"
166.627567,"2020-04-14",183174,"successful",257651,"yes"
376.9951023,"2020-04-06",184680,"successful",257651,"yes"
598.4346853,"2020-04-05",185520,"successful",257651,"yes"
501.6113366,"2020-05-24",294859,"successful",258539,"no"
864.3604999,"2020-05-20",334659,"successful",258539,"no"
413.445519,"2020-05-04",332815,"successful",258539,"no"
464.9840798,"2020-03-26",61561,"successful",258684,"yes"
250.7654067,"2020-04-17",183585,"successful",259285,"yes"
936.2483917,"2020-06-09",242572,"successful",260609,"yes"
329.9719474,"2020-05-08",342028,"successful",260609,"yes"
186.9890018,"2020-02-15",74012,"successful",261364,"yes"
2096.558998,"2020-03-24",55030,"successful",261795,"yes"
258.2500389,"2020-01-12",49723,"successful",261795,"yes"
187.2852871,"2020-05-23",287507,"successful",262672,"yes"
540.5424616,"2020-06-16",304242,"successful",263029,"no"
585.9792446,"2020-05-09",342262,"successful",265721,"yes"
696.4214752,"2020-02-25",77588,"successful",265917,"yes"
1029.023045,"2020-06-03",305005,"successful",266214,"no"
1061.479687,"2020-06-01",305008,"successful",266214,"no"
708.5262761,"2020-03-27",55167,"successful",266214,"no"
320.5659866,"2020-05-09",279045,"successful",267310,"yes"
282.1299451,"2020-04-08",190554,"successful",267722,"yes"
666.9179946,"2020-03-18",61922,"successful",268338,"yes"
792.9518759,"2020-05-05",338927,"successful",268882,"yes"
323.0216637,"2020-05-10",263570,"successful",270774,"yes"
781.5295332,"2020-03-30",56527,"successful",271371,"yes"
437.9992989,"2020-05-11",268405,"successful",275177,"yes"
244.4571915,"2020-04-25",181247,"successful",275630,"yes"
446.1758371,"2020-02-10",85959,"successful",276326,"yes"
115.3445182,"2020-05-25",339087,"successful",279335,"no"
1465.787152,"2020-04-11",212521,"successful",281283,"yes"
454.2864476,"2020-06-09",301810,"successful",281474,"no"
255.0201331,"2020-06-07",301803,"successful",281474,"no"
774.5879193,"2020-04-29",203729,"successful",281474,"no"
866.2512248,"2020-04-24",202471,"successful",281474,"no"
205.8330578,"2020-04-17",184979,"successful",281474,"no"
403.606918,"2020-04-12",184978,"successful",281474,"no"
279.5543328,"2020-03-03",58268,"successful",281474,"no"
123.1909077,"2020-03-01",58266,"successful",281474,"no"
517.3153628,"2020-05-19",289264,"successful",281703,"yes"
203.5782352,"2020-05-14",280626,"successful",284003,"yes"
191.3858841,"2020-03-23",57616,"successful",284003,"yes"
423.9872816,"2020-03-20",58798,"successful",284003,"yes"
256.6972435,"2020-03-20",58295,"successful",284003,"yes"
1062.523687,"2020-03-19",54709,"successful",284003,"yes"
429.7942196,"2020-05-19",332088,"successful",286108,"no"
183.9398654,"2020-03-25",56528,"successful",286108,"no"
264.5743269,"2020-06-10",297515,"successful",286646,"no"
353.8907711,"2020-06-07",235014,"successful",288385,"yes"
584.8701619,"2020-06-25",303465,"successful",288994,"no"
408.189937,"2020-03-09",62437,"successful",289960,"yes"
700.6910856,"2020-03-31",55461,"successful",294336,"yes"
347.5365439,"2020-03-20",63992,"successful",294336,"yes"
510.2985521,"2020-03-13",63993,"successful",294336,"yes"
313.3529236,"2020-04-09",208033,"successful",295811,"no"
524.9577867,"2020-04-21",217780,"successful",297038,"yes"
433.8007267,"2020-06-21",256727,"successful",299788,"yes"
862.7183971,"2020-05-16",270786,"successful",299788,"yes"
410.4425775,"2020-02-14",85594,"successful",299788,"yes"
389.5833924,"2020-06-29",229803,"successful",299898,"yes"
183.1664722,"2020-06-20",251928,"successful",299898,"yes"
475.8132855,"2020-06-17",242343,"successful",299898,"yes"
860.906978,"2020-05-20",264473,"successful",299898,"yes"
817.1560063,"2020-05-19",264029,"successful",299898,"yes"
408.341557,"2020-05-09",263658,"successful",299898,"yes"
954.9463554,"2020-04-29",197176,"successful",299898,"yes"
914.5563314,"2020-04-29",185999,"successful",299898,"yes"
328.0666822,"2020-04-26",187392,"successful",299898,"yes"
322.8934291,"2020-04-25",187945,"successful",299898,"yes"
743.8339074,"2020-04-24",187387,"successful",299898,"yes"
1865.408809,"2020-04-23",187395,"successful",299898,"yes"
546.7125083,"2020-04-14",187944,"successful",299898,"yes"
123.1625855,"2020-04-13",187419,"successful",299898,"yes"
454.5565782,"2020-04-12",187386,"successful",299898,"yes"
887.9788665,"2020-04-10",187954,"successful",299898,"yes"
137.9082883,"2020-04-09",187947,"successful",299898,"yes"
561.2049393,"2020-04-05",212542,"successful",299898,"yes"
944.132321,"2020-04-04",187951,"successful",299898,"yes"
437.8748769,"2020-04-03",187937,"successful",299898,"yes"
305.5590396,"2020-04-03",187416,"successful",299898,"yes"
106.624859,"2020-04-03",187379,"successful",299898,"yes"
237.0007273,"2020-04-01",192026,"successful",299898,"yes"
692.9200529,"2020-03-29",55942,"successful",301891,"yes"
1010.394266,"2020-03-16",59336,"successful",301891,"yes"
336.3383759,"2020-03-12",55949,"successful",301891,"yes"
270.004373,"2020-03-09",59331,"successful",301891,"yes"
746.9044141,"2020-03-07",59330,"successful",301891,"yes"
351.0113195,"2020-06-18",303680,"successful",302656,"yes"
343.3445795,"2020-03-25",64228,"successful",302753,"yes"
388.8675498,"2020-03-04",64229,"successful",302753,"yes"
1037.930053,"2020-03-03",64227,"successful",302753,"yes"
723.4318278,"2020-03-05",56811,"successful",304633,"yes"
388.3551527,"2020-03-29",58150,"successful",305004,"yes"
1327.92719,"2020-06-07",256569,"successful",311470,"yes"
2503.609711,"2020-03-29",67434,"successful",312153,"yes"
166.7500845,"2020-06-11",221578,"successful",313127,"yes"
277.4411894,"2020-04-10",186651,"successful",314440,"yes"
356.107001,"2020-03-21",61327,"successful",314850,"yes"
243.6361241,"2020-06-13",231354,"successful",315471,"yes"
524.8513429,"2020-05-20",295719,"successful",319274,"yes"
418.2729159,"2020-04-10",198617,"successful",319274,"yes"
483.7682549,"2020-06-28",297047,"successful",320549,"yes"
132.6479411,"2020-05-13",322154,"successful",320549,"yes"
334.8070233,"2020-05-31",271020,"successful",320717,"yes"
256.9495002,"2020-06-10",314376,"successful",320957,"no"
207.2037613,"2020-03-17",53588,"successful",322067,"yes"
509.3515868,"2020-03-27",56847,"successful",322596,"yes"
956.2133267,"2020-03-16",56803,"successful",323451,"yes"
431.236385,"2020-03-13",55776,"successful",324455,"yes"
885.8417052,"2020-04-15",201659,"successful",326328,"yes"
856.1538466,"2020-06-06",236467,"successful",326778,"yes"
772.1749648,"2020-04-27",216823,"successful",326823,"yes"
892.8493465,"2020-04-25",210012,"successful",326823,"yes"
268.7930715,"2020-04-23",198632,"successful",326823,"yes"
112.2823847,"2020-04-15",189192,"successful",326823,"yes"
227.4299828,"2020-04-05",189236,"successful",326823,"yes"
1041.582796,"2020-04-02",209984,"successful",326823,"yes"
687.4151485,"2020-05-18",326613,"successful",328717,"yes"
512.0491262,"2020-03-03",54234,"successful",329234,"yes"
490.0861377,"2020-01-29",50570,"successful",330591,"yes"
361.7779887,"2020-06-29",247009,"successful",331375,"yes"
728.5320808,"2020-04-06",204047,"successful",331797,"yes"
324.1421772,"2020-05-26",267123,"successful",335981,"no"
474.7964493,"2020-03-13",66612,"successful",338797,"yes"
624.3457209,"2020-06-21",228458,"successful",339505,"yes"
582.8234669,"2020-04-29",194664,"successful",339505,"yes"
274.653364,"2020-04-16",186983,"successful",339505,"yes"
525.2898597,"2020-04-12",211852,"successful",339505,"yes"
814.5397095,"2020-03-01",55978,"successful",340155,"yes"
374.1549673,"2020-04-30",200035,"successful",340406,"yes"
285.4525255,"2020-04-28",200031,"successful",340406,"yes"
1265.695576,"2020-04-28",199522,"successful",340406,"yes"
281.0589935,"2020-04-21",199496,"successful",340406,"yes"
766.0831215,"2020-04-12",200041,"successful",340406,"yes"
231.3191939,"2020-04-06",199523,"successful",340406,"yes"
332.3035146,"2020-04-04",200036,"successful",340406,"yes"
522.4236978,"2020-04-01",200139,"successful",340406,"yes"
439.08403,"2020-03-04",54614,"successful",340851,"yes"
1556.287749,"2020-05-01",291103,"successful",341456,"yes"
1461.228479,"2020-03-10",56725,"successful",342421,"yes"
94.26298415,"2020-03-10",60678,"successful",342465,"yes"
374.3563219,"2020-04-03",204767,"successful",345662,"yes"
144.5918258,"2020-04-12",182073,"successful",353909,"yes"
691.9214766,"2020-04-08",185633,"successful",354789,"yes"
306.3691172,"2020-05-17",332716,"successful",358152,"no"
439.8116067,"2020-05-05",345562,"successful",358152,"no"
829.919434,"2020-03-01",59934,"successful",359095,"yes"
379.724248,"2020-06-26",250453,"successful",359244,"yes"
209.0330526,"2020-06-26",239386,"successful",359244,"yes"
1571.40593,"2020-06-15",238621,"successful",359244,"yes"
267.3957123,"2020-06-07",218947,"successful",359244,"yes"
503.181275,"2020-05-22",259339,"successful",359244,"yes"
259.3914888,"2020-05-05",292465,"successful",359244,"yes"
564.1330699,"2020-04-30",206438,"successful",359244,"yes"
2102.476351,"2020-04-26",206435,"successful",359244,"yes"
576.1117289,"2020-04-25",196211,"successful",359244,"yes"
1399.803814,"2020-04-03",202142,"successful",359244,"yes"
404.7960661,"2020-05-30",346120,"successful",359620,"yes"
434.052636,"2020-05-04",282618,"successful",361525,"yes"
492.0424182,"2020-06-17",246330,"successful",363642,"yes"
328.7985797,"2020-04-18",182913,"successful",365504,"yes"
1004.563972,"2020-05-23",323366,"successful",366175,"no"
344.2429885,"2020-05-18",323363,"successful",366175,"no"
977.4209623,"2020-05-17",322830,"successful",366175,"no"
996.8230051,"2020-03-31",61788,"successful",367512,"yes"
352.6777484,"2020-03-29",61556,"successful",367512,"yes"
229.1080323,"2020-03-24",61577,"successful",367512,"yes"
787.5724395,"2020-03-12",61789,"successful",367512,"yes"
151.3728607,"2020-03-10",61787,"successful",367512,"yes"
318.5344544,"2020-05-25",334975,"successful",367845,"no"
708.8193527,"2020-03-28",68983,"successful",367845,"no"
235.594915,"2020-03-20",54155,"successful",367845,"no"
286.5789689,"2020-03-18",65273,"successful",367845,"no"
836.0498777,"2020-03-17",54125,"successful",367845,"no"
1456.61992,"2020-03-12",68982,"successful",367845,"no"
588.6408809,"2020-03-04",68984,"successful",367845,"no"
687.2374917,"2020-02-29",72865,"successful",367845,"no"
374.4202083,"2020-02-22",86137,"successful",367845,"no"
1020.911213,"2020-02-13",86140,"successful",367845,"no"
868.6014588,"2020-02-12",73436,"successful",367845,"no"
489.49958,"2020-02-10",86138,"successful",367845,"no"
340.125649,"2020-02-04",86139,"successful",367845,"no"
1124.059572,"2020-04-02",184590,"successful",369332,"yes"
327.3988811,"2020-05-04",344797,"successful",371317,"no"
511.5954858,"2020-03-19",54423,"successful",371962,"yes"
289.6267132,"2020-05-15",277414,"successful",374671,"yes"
804.272051,"2020-06-06",246921,"successful",377805,"yes"
334.3248191,"2020-02-17",78432,"successful",377824,"yes"
230.7648596,"2020-05-21",277167,"successful",384810,"yes"
238.3146694,"2020-03-25",55944,"successful",386975,"yes"
923.2840917,"2020-03-08",55951,"successful",386975,"yes"
1486.806966,"2020-03-05",55953,"successful",386975,"yes"
813.7081874,"2020-02-15",86612,"successful",390425,"yes"
994.2109132,"2020-02-09",86615,"successful",390425,"yes"
370.0689111,"2020-02-08",86614,"successful",390425,"yes"
572.1061504,"2020-04-01",193593,"successful",391737,"yes"
518.2831885,"2020-04-19",182572,"successful",392750,"yes"
388.3316256,"2020-03-20",53384,"successful",392950,"no"
446.2862479,"2020-03-14",53450,"successful",393179,"yes"
696.7999125,"2020-03-10",57499,"successful",393807,"yes"
513.6882551,"2020-03-16",53953,"successful",394450,"yes"
250.8520341,"2020-03-23",55141,"successful",396221,"yes"
468.4193025,"2020-03-13",55138,"successful",396221,"yes"
530.3048949,"2020-03-12",54756,"successful",396221,"yes"
664.538568,"2020-03-08",55137,"successful",396221,"yes"
274.9337243,"2020-03-09",54791,"successful",396332,"yes"
408.3819124,"2020-03-02",54930,"successful",396637,"yes"
1103.363665,"2020-03-13",57083,"successful",397222,"yes"
141.6250838,"2020-03-09",55384,"successful",397520,"no"
681.5505186,"2020-03-08",55496,"successful",397696,"yes"
628.7649248,"2020-03-12",56800,"successful",397949,"yes"
238.932846,"2020-03-18",55819,"successful",398187,"yes"
972.4191227,"2020-03-19",60870,"successful",398604,"yes"
484.2162028,"2020-03-18",60039,"successful",398604,"yes"
603.2658345,"2020-03-18",56101,"successful",398604,"yes"
173.5229834,"2020-02-14",73507,"successful",398604,"yes"
693.328064,"2020-03-27",56119,"successful",398622,"yes"
163.5986356,"2020-03-19",56219,"successful",398788,"yes"
490.2720749,"2020-05-11",287782,"successful",399724,"yes"
373.0318247,"2020-06-26",236776,"successful",399790,"yes"
135.8141377,"2020-06-21",257687,"successful",399790,"yes"
175.5751184,"2020-06-16",219695,"successful",399790,"yes"
824.810227,"2020-04-17",192433,"successful",399790,"yes"
894.3953416,"2020-04-11",205700,"successful",399790,"yes"
924.7337049,"2020-03-03",59515,"successful",399790,"yes"
1190.450805,"2020-05-17",259004,"successful",399798,"yes"
432.0408103,"2020-03-13",59933,"successful",400439,"yes"
245.5028007,"2020-06-28",309436,"successful",401112,"yes"
586.0160897,"2020-03-31",59758,"successful",401715,"yes"
554.0202902,"2020-03-23",59757,"successful",401715,"yes"
239.4680612,"2020-03-21",59305,"successful",401715,"yes"
380.5081273,"2020-03-15",59760,"successful",401715,"yes"
112.2518739,"2020-03-10",59308,"successful",401715,"yes"
478.5523552,"2020-03-07",59759,"successful",401715,"yes"
353.294647,"2020-05-25",346780,"successful",402080,"yes"
816.5341458,"2020-02-29",73829,"successful",402080,"yes"
486.069614,"2020-03-09",59388,"successful",403164,"yes"
262.3621545,"2020-06-27",254761,"successful",403165,"yes"
143.560056,"2020-06-23",297203,"successful",403165,"yes"
1358.087328,"2020-05-24",279468,"successful",403165,"yes"
586.4461724,"2020-04-26",185601,"successful",403165,"yes"
300.5917288,"2020-04-25",181575,"successful",403165,"yes"
623.9444785,"2020-04-22",185372,"successful",403165,"yes"
399.5416823,"2020-04-19",181589,"successful",403165,"yes"
542.3410199,"2020-04-18",180525,"successful",403165,"yes"
221.9688214,"2020-04-16",180450,"successful",403165,"yes"
834.5239574,"2020-04-02",180451,"successful",403165,"yes"
180.0936879,"2020-03-22",59905,"successful",403165,"yes"
539.2424325,"2020-03-21",63446,"successful",403165,"yes"
822.4134008,"2020-03-18",71524,"successful",403165,"yes"
328.2584807,"2020-03-18",71523,"successful",403165,"yes"
1121.673806,"2020-03-15",70602,"successful",403165,"yes"
420.6982522,"2020-03-15",70600,"successful",403165,"yes"
990.3775103,"2020-03-06",63448,"successful",403165,"yes"
710.0383185,"2020-03-05",59384,"successful",403165,"yes"
233.712959,"2020-03-03",71521,"successful",403165,"yes"
438.5350126,"2020-02-27",77101,"successful",403165,"yes"
437.997912,"2020-02-27",77035,"successful",403165,"yes"
1181.533258,"2020-02-24",76320,"successful",403165,"yes"
83.65050145,"2020-02-15",80383,"successful",403165,"yes"
330.1302533,"2020-02-09",80384,"successful",403165,"yes"
462.7014355,"2020-02-09",76167,"successful",403165,"yes"
246.9257783,"2020-02-07",77098,"successful",403165,"yes"
313.5933259,"2020-03-31",59508,"successful",403210,"yes"
617.5309334,"2020-03-31",59486,"successful",403210,"yes"
238.1490207,"2020-03-25",59505,"successful",403210,"yes"
408.3289345,"2020-03-23",59487,"successful",403210,"yes"
178.4802364,"2020-03-22",59506,"successful",403210,"yes"
168.2232836,"2020-03-20",59489,"successful",403210,"yes"
1208.558998,"2020-03-19",59658,"successful",403618,"yes"
397.9267468,"2020-03-09",67444,"successful",403833,"no"
123.5197806,"2020-02-21",73193,"successful",404115,"yes"
311.6489238,"2020-02-20",79218,"successful",404115,"yes"
1048.382624,"2020-02-16",79528,"successful",404115,"yes"
688.6272811,"2020-02-02",79219,"successful",404115,"yes"
182.4456776,"2020-03-06",63629,"successful",404598,"yes"
440.7379849,"2020-03-25",60989,"successful",405121,"yes"
1848.764167,"2020-03-11",60490,"successful",405121,"yes"
162.9002533,"2020-05-17",290301,"successful",405151,"yes"
299.2225532,"2020-06-29",230084,"successful",406322,"yes"
683.6150513,"2020-06-05",219639,"successful",406322,"yes"
329.9658334,"2020-04-28",203321,"successful",406322,"yes"
477.0541955,"2020-04-23",186495,"successful",406322,"yes"
2053.328153,"2020-04-14",212514,"successful",406322,"yes"
335.1911012,"2020-04-06",196863,"successful",406322,"yes"
923.7149168,"2020-03-06",61151,"successful",406322,"yes"
566.9796476,"2020-03-11",61172,"successful",406749,"yes"
483.0393459,"2020-06-08",242472,"successful",406864,"no"
1685.645507,"2020-06-07",299037,"successful",406864,"no"
693.9112815,"2020-06-06",250860,"successful",407134,"yes"
450.7869303,"2020-03-27",61359,"successful",407216,"yes"
1165.502237,"2020-03-20",61358,"successful",407216,"yes"
711.3684715,"2020-05-15",269252,"successful",407280,"yes"
127.7736706,"2020-03-19",61728,"successful",408113,"yes"
322.6856643,"2020-06-30",314450,"successful",409101,"no"
572.7541797,"2020-06-25",314401,"successful",409101,"no"
328.1713687,"2020-06-02",304595,"successful",409101,"no"
320.1537451,"2020-04-16",209925,"successful",409831,"yes"
422.3597955,"2020-03-30",62499,"successful",410476,"yes"
436.1042938,"2020-03-28",62515,"successful",410505,"yes"
324.6169424,"2020-06-19",303027,"successful",410672,"no"
122.4488994,"2020-05-24",283028,"successful",410672,"no"
297.4749328,"2020-04-26",184374,"successful",410672,"no"
383.9030568,"2020-04-10",185638,"successful",410672,"no"
239.8655062,"2020-06-07",314425,"successful",410873,"no"
32.57009694,"2020-06-03",303626,"successful",410873,"no"
281.7427081,"2020-05-31",284092,"successful",410873,"no"
665.5549044,"2020-05-09",339240,"successful",410873,"no"
431.8849499,"2020-03-07",63421,"successful",410873,"no"
751.5469403,"2020-03-12",67216,"successful",411476,"yes"
496.7943706,"2020-02-19",74180,"successful",411810,"yes"
531.6293447,"2020-02-11",74179,"successful",411810,"yes"
414.0457375,"2020-03-30",63011,"successful",411973,"yes"
352.1213645,"2020-03-27",63010,"successful",411973,"yes"
204.0808474,"2020-03-13",63056,"successful",411973,"yes"
201.3593573,"2020-03-14",63108,"successful",412589,"yes"
236.6175981,"2020-04-09",199501,"successful",412690,"yes"
586.1761274,"2020-03-25",63190,"successful",413046,"no"
832.4939236,"2020-06-19",308413,"successful",414464,"no"
188.1182306,"2020-03-09",63570,"successful",414464,"no"
552.8308488,"2020-05-28",264990,"successful",415188,"yes"
205.2144584,"2020-03-31",63723,"successful",415216,"yes"
559.5884454,"2020-03-30",63722,"successful",415216,"yes"
509.6028121,"2020-03-19",63724,"successful",415216,"yes"
855.8827699,"2020-06-05",237099,"successful",415732,"yes"
408.2912349,"2020-02-03",76742,"successful",415732,"yes"
675.0913069,"2020-03-28",64254,"successful",416474,"yes"
671.4450311,"2020-04-12",216913,"successful",416491,"yes"
102.5057395,"2020-04-04",206340,"successful",416491,"yes"
415.228292,"2020-06-27",256822,"successful",416797,"yes"
263.4532664,"2020-04-17",205636,"successful",416797,"yes"
959.9702194,"2020-04-10",203944,"successful",416797,"yes"
1009.251294,"2020-04-07",203695,"successful",416797,"yes"
737.7173973,"2020-04-04",205634,"successful",416797,"yes"
625.5387139,"2020-05-13",268453,"successful",418286,"yes"
187.8703038,"2020-04-09",215577,"successful",418286,"yes"
390.3431506,"2020-06-15",237476,"successful",418507,"yes"
420.571487,"2020-03-15",64873,"successful",418950,"no"
416.4172824,"2020-03-14",64934,"successful",419328,"yes"
868.659705,"2020-03-05",65017,"successful",419611,"yes"
379.9282828,"2020-02-27",73280,"successful",420521,"yes"
643.4517412,"2020-03-15",66857,"successful",420654,"yes"
138.1188369,"2020-03-19",65402,"successful",421198,"yes"
152.4898288,"2020-04-29",206729,"successful",421524,"yes"
226.4542339,"2020-04-12",206722,"successful",421524,"yes"
756.1865622,"2020-03-28",65530,"successful",421762,"yes"
880.1822055,"2020-06-26",299560,"successful",423026,"no"
2389.4985,"2020-05-18",259851,"successful",423026,"no"
383.8410855,"2020-05-02",259845,"successful",423026,"no"
145.3259353,"2020-04-08",205552,"successful",423026,"no"
259.5356722,"2020-06-16",243113,"successful",423335,"yes"
499.835429,"2020-04-30",186299,"successful",423335,"yes"
1096.087295,"2020-05-26",271290,"successful",423527,"yes"
736.3147019,"2020-03-03",66105,"successful",423729,"yes"
127.2223141,"2020-04-10",180752,"successful",424140,"yes"
676.2115907,"2020-04-07",183319,"successful",424140,"yes"
1804.062163,"2020-06-23",254827,"successful",424349,"yes"
244.0163361,"2020-04-16",183903,"successful",424349,"yes"
305.0003873,"2020-04-13",182823,"successful",424349,"yes"
894.6740513,"2020-04-06",183073,"successful",424349,"yes"
537.9326301,"2020-04-01",182822,"successful",424349,"yes"
761.2393082,"2020-05-20",283652,"successful",424416,"yes"
207.3366703,"2020-04-30",190132,"successful",424416,"yes"
733.1876621,"2020-04-28",190143,"successful",424416,"yes"
324.503995,"2020-05-25",342782,"successful",424532,"yes"
487.9306797,"2020-05-24",342829,"successful",424532,"yes"
290.5516322,"2020-05-21",342834,"successful",424532,"yes"
315.4057096,"2020-05-08",342801,"successful",424532,"yes"
335.0105116,"2020-05-07",346902,"successful",424913,"no"
287.9591845,"2020-04-11",217610,"successful",424913,"no"
657.3361019,"2020-04-07",200422,"successful",425258,"yes"
1777.009669,"2020-03-11",66975,"successful",426725,"yes"
660.5890116,"2020-05-07",336368,"successful",427246,"yes"
682.598593,"2020-02-23",85884,"successful",427246,"yes"
641.432475,"2020-05-25",268957,"successful",427638,"yes"
555.9217902,"2020-04-24",189546,"successful",427889,"yes"
505.2813909,"2020-06-13",306947,"successful",431976,"no"
338.4994674,"2020-06-11",236085,"successful",431976,"no"
902.147739,"2020-03-24",67880,"successful",431976,"no"
620.9098671,"2020-03-02",67852,"successful",432634,"yes"
975.6211244,"2020-02-08",76148,"successful",432634,"yes"
314.5702794,"2020-06-18",298726,"successful",432638,"no"
658.4514033,"2020-06-15",300018,"successful",432638,"no"
290.6382776,"2020-06-07",298693,"successful",432638,"no"
1051.069165,"2020-03-17",68128,"successful",437261,"yes"
425.3399373,"2020-03-02",68123,"successful",437284,"no"
593.3413664,"2020-06-14",303159,"successful",437808,"yes"
499.9981102,"2020-04-25",191524,"successful",439763,"yes"
628.2752174,"2020-06-24",303360,"successful",446302,"no"
1087.127078,"2020-03-11",68485,"successful",447360,"yes"
680.4507036,"2020-03-24",68492,"successful",447578,"yes"
520.3292943,"2020-02-05",76610,"successful",449093,"yes"
1008.726014,"2020-06-12",223600,"successful",449510,"yes"
399.4874349,"2020-03-07",68582,"successful",449659,"yes"
461.0685752,"2020-03-18",69020,"successful",452456,"yes"
509.6662735,"2020-05-07",342169,"successful",453212,"yes"
416.6028249,"2020-04-04",210179,"successful",456320,"yes"
232.5783722,"2020-04-27",193382,"successful",457354,"yes"
1340.586136,"2020-04-19",193384,"successful",457354,"yes"
1124.304643,"2020-06-19",308010,"successful",460736,"no"
251.1890384,"2020-04-21",199290,"successful",460736,"no"
178.5369257,"2020-03-02",69288,"successful",460812,"yes"
325.7168336,"2020-04-24",188298,"successful",465123,"yes"
392.7992135,"2020-05-21",292763,"successful",465246,"yes"
1123.961291,"2020-02-25",72531,"successful",465514,"yes"
342.6963518,"2020-03-30",71325,"successful",465977,"no"
413.205879,"2020-04-13",189038,"successful",467005,"yes"
260.0081114,"2020-04-17",184436,"successful",467479,"yes"
525.4784595,"2020-04-05",191319,"successful",468027,"yes"
468.3695094,"2020-06-17",243018,"successful",469361,"yes"
1227.164863,"2020-02-09",79175,"successful",470994,"yes"
242.9255678,"2020-02-03",79176,"successful",470994,"yes"
773.7957852,"2020-05-24",318258,"successful",472067,"no"
566.0688183,"2020-04-02",209771,"successful",472067,"no"
1142.616477,"2020-03-27",70099,"successful",473175,"yes"
170.5229037,"2020-02-24",74313,"successful",473175,"yes"
152.5261065,"2020-02-18",77999,"successful",473175,"yes"
69.07143318,"2020-03-11",70125,"successful",473540,"yes"
371.9859196,"2020-06-30",239106,"successful",474988,"yes"
734.3214357,"2020-04-27",214996,"successful",475919,"yes"
589.7093274,"2020-04-29",188922,"successful",478360,"yes"
380.0133789,"2020-06-06",226805,"successful",478715,"yes"
246.7419733,"2020-06-20",298717,"successful",480464,"no"
260.7007525,"2020-06-19",303458,"successful",480464,"no"
487.796567,"2020-05-28",258558,"successful",480464,"no"
328.5472552,"2020-03-23",70639,"successful",482204,"yes"
223.2440904,"2020-05-12",263626,"successful",482340,"yes"
390.2752544,"2020-06-19",304197,"successful",482717,"yes"
470.6568738,"2020-06-01",298137,"successful",482717,"yes"
581.6628959,"2020-05-18",291711,"successful",482717,"yes"
245.3081416,"2020-04-28",202331,"successful",482717,"yes"
606.7303275,"2020-04-19",194811,"successful",482717,"yes"
317.978465,"2020-04-18",202334,"successful",482717,"yes"
364.5093212,"2020-02-12",86580,"successful",483783,"yes"
244.8075613,"2020-02-10",86565,"successful",483783,"yes"
360.8806807,"2020-02-07",86564,"successful",483783,"yes"
191.3768292,"2020-02-01",86566,"successful",483783,"yes"
212.4200731,"2020-03-28",71515,"successful",487149,"yes"
452.0145821,"2020-06-10",231179,"successful",491576,"yes"
438.7239903,"2020-04-22",198250,"successful",491576,"yes"
907.4183716,"2020-04-20",198260,"successful",491576,"yes"
837.5464293,"2020-04-04",197768,"successful",492952,"yes"
564.159535,"2020-04-18",210400,"successful",499373,"yes"
404.4910525,"2020-04-12",210398,"successful",499373,"yes"
132.2379389,"2020-05-11",281823,"successful",501321,"yes"
573.0670524,"2020-05-05",264195,"successful",501321,"yes"
462.8550179,"2020-04-28",208583,"successful",501321,"yes"
410.4950844,"2020-02-17",72427,"successful",501780,"no"
1346.342396,"2020-05-03",278788,"successful",502896,"yes"
346.6497558,"2020-02-13",72604,"successful",502997,"yes"
2290.461039,"2020-02-21",73057,"successful",504197,"yes"
649.1102732,"2020-02-26",87182,"successful",504487,"yes"
434.3313342,"2020-05-08",263154,"successful",505902,"yes"
536.3849655,"2020-04-16",181466,"successful",507573,"no"
540.7058182,"2020-05-22",276105,"successful",509839,"yes"
883.3422694,"2020-05-13",267912,"successful",512017,"yes"
735.1820865,"2020-04-14",212259,"successful",512017,"yes"
322.0862273,"2020-04-09",183511,"successful",512017,"yes"
1066.424325,"2020-04-07",215336,"successful",512017,"yes"
872.456036,"2020-02-24",74035,"successful",512017,"yes"
487.3094496,"2020-02-10",74255,"successful",517521,"yes"
217.579228,"2020-02-21",74336,"successful",518749,"no"
285.1156548,"2020-04-26",211706,"successful",528723,"no"
72.73723269,"2020-02-25",76449,"successful",530143,"yes"
756.8085276,"2020-02-04",75318,"successful",534973,"yes"
417.3676418,"2020-05-24",270568,"successful",537146,"yes"
396.4096013,"2020-05-22",323545,"successful",537146,"yes"
728.132093,"2020-05-15",323539,"successful",537146,"yes"
63.30274705,"2020-05-10",323546,"successful",537146,"yes"
406.084131,"2020-05-02",323549,"successful",537146,"yes"
535.2176923,"2020-04-01",212664,"successful",537807,"yes"
323.1266122,"2020-02-11",75827,"successful",537807,"yes"
364.7422191,"2020-06-23",255095,"successful",542831,"yes"
288.3222656,"2020-06-24",311888,"successful",543982,"no"
835.4852041,"2020-05-06",267576,"successful",544931,"yes"
450.5164441,"2020-04-28",210091,"successful",546473,"yes"
614.7047067,"2020-04-20",210086,"successful",546473,"yes"
291.5180737,"2020-04-14",209398,"successful",546473,"yes"
265.6610007,"2020-04-08",210089,"successful",546473,"yes"
282.8920161,"2020-02-06",76209,"successful",546473,"yes"
450.299011,"2020-02-01",76265,"successful",546473,"yes"
248.073802,"2020-04-18",207319,"successful",546748,"yes"
141.6775342,"2020-02-27",75458,"successful",547913,"yes"
135.2592148,"2020-05-05",326639,"successful",549329,"no"
767.0723063,"2020-04-20",183071,"successful",549329,"no"
265.3837497,"2020-04-14",212064,"successful",549329,"no"
